"Freq [GHz]","re(S(1 2)) []","im(S(1 2)) []"
7.5181,-0.264382317369196,-0.924584247277172
7.5182,-0.264611206276752,-0.924520217604032
7.5183,-0.264840071568843,-0.924456133138537
7.5184,-0.265068913234092,-0.92439199389019
7.5185,-0.265297731261118,-0.924327799868498
7.5186,-0.265526525638552,-0.924263551082965
7.5187,-0.265755296355022,-0.9241992475431
7.5188,-0.265984043399159,-0.924134889258414
7.5189,-0.266212766759604,-0.924070476238414
7.519,-0.266441466424994,-0.924006008492615
7.5191,-0.266670142383975,-0.923941486030527
7.5192,-0.266898794625192,-0.923876908861667
7.5193,-0.267127423137294,-0.92381227699555
7.5194,-0.267356027908936,-0.923747590441693
7.5195,-0.267584608928775,-0.923682849209614
7.5196,-0.26781316618547,-0.923618053308833
7.5197,-0.268041699667685,-0.923553202748871
7.5198,-0.268270209364087,-0.923488297539251
7.5199,-0.268498695263347,-0.923423337689495
7.52,-0.268727157354137,-0.92335832320913
7.5201,-0.268955595625134,-0.923293254107681
7.5202,-0.269184010065019,-0.923228130394676
7.5203,-0.269412400662477,-0.923162952079644
7.5204,-0.26964076740619,-0.923097719172116
7.5205,-0.269869110284854,-0.923032431681621
7.5206,-0.270097429287161,-0.922967089617694
7.5207,-0.270325724401808,-0.922901692989868
7.5208,-0.270553995617493,-0.92283624180768
7.5209,-0.270782242922923,-0.922770736080665
7.521,-0.271010466306805,-0.922705175818361
7.5211,-0.271238665757847,-0.922639561030309
7.5212,-0.271466841264763,-0.922573891726049
7.5213,-0.271694992816272,-0.922508167915121
7.5214,-0.271923120401094,-0.922442389607071
7.5215,-0.272151224007953,-0.922376556811443
7.5216,-0.272379303625574,-0.922310669537782
7.5217,-0.27260735924269,-0.922244727795636
7.5218,-0.272835390848034,-0.922178731594552
7.5219,-0.273063398430343,-0.92211268094408
7.522,-0.273291381978357,-0.922046575853773
7.5221,-0.273519341480822,-0.921980416333182
7.5222,-0.273747276926484,-0.92191420239186
7.5223,-0.273975188304094,-0.921847934039362
7.5224,-0.274203075602404,-0.921781611285246
7.5225,-0.274430938810176,-0.921715234139067
7.5226,-0.274658777916165,-0.921648802610385
7.5227,-0.274886592909139,-0.921582316708761
7.5228,-0.275114383777864,-0.921515776443755
7.5229,-0.27534215051111,-0.921449181824929
7.523,-0.275569893097653,-0.921382532861849
7.5231,-0.275797611526268,-0.921315829564079
7.5232,-0.276025305785737,-0.921249071941186
7.5233,-0.276252975864844,-0.921182260002737
7.5234,-0.276480621752376,-0.921115393758302
7.5235,-0.276708243437125,-0.92104847321745
7.5236,-0.276935840907881,-0.920981498389755
7.5237,-0.277163414153447,-0.920914469284788
7.5238,-0.277390963162622,-0.920847385912123
7.5239,-0.27761848792421,-0.920780248281336
7.524,-0.277845988427017,-0.920713056402004
7.5241,-0.278073464659854,-0.920645810283705
7.5242,-0.278300916611538,-0.920578509936018
7.5243,-0.278528344270883,-0.920511155368524
7.5244,-0.278755747626712,-0.920443746590805
7.5245,-0.278983126667848,-0.920376283612443
7.5246,-0.279210481383119,-0.920308766443023
7.5247,-0.279437811761356,-0.920241195092131
7.5248,-0.279665117791393,-0.920173569569354
7.5249,-0.279892399462068,-0.920105889884279
7.525,-0.280119656762221,-0.920038156046497
7.5251,-0.280346889680696,-0.919970368065598
7.5252,-0.28057409820634,-0.919902525951175
7.5253,-0.280801282328007,-0.91983462971282
7.5254,-0.281028442034548,-0.919766679360127
7.5255,-0.281255577314823,-0.919698674902693
7.5256,-0.281482688157692,-0.919630616350115
7.5257,-0.281709774552018,-0.919562503711991
7.5258,-0.281936836486669,-0.919494336997921
7.5259,-0.282163873950517,-0.919426116217506
7.526,-0.282390886932435,-0.919357841380347
7.5261,-0.282617875421302,-0.919289512496049
7.5262,-0.282844839405998,-0.919221129574214
7.5263,-0.283071778875407,-0.919152692624451
7.5264,-0.283298693818417,-0.919084201656365
7.5265,-0.283525584223919,-0.919015656679566
7.5266,-0.283752450080806,-0.918947057703662
7.5267,-0.283979291377976,-0.918878404738266
7.5268,-0.28420610810433,-0.918809697792988
7.5269,-0.284432900248774,-0.918740936877443
7.527,-0.284659667800215,-0.918672122001244
7.5271,-0.284886410747562,-0.918603253174008
7.5272,-0.285113129079731,-0.918534330405352
7.5273,-0.285339822785639,-0.918465353704896
7.5274,-0.285566491854206,-0.918396323082257
7.5275,-0.285793136274357,-0.918327238547057
7.5276,-0.286019756035021,-0.918258100108919
7.5277,-0.286246351125126,-0.918188907777465
7.5278,-0.286472921533608,-0.91811966156232
7.5279,-0.286699467249405,-0.918050361473111
7.528,-0.286925988261456,-0.917981007519465
7.5281,-0.287152484558707,-0.917911599711008
7.5282,-0.287378956130104,-0.917842138057373
7.5283,-0.287605402964598,-0.917772622568188
7.5284,-0.287831825051143,-0.917703053253088
7.5285,-0.288058222378699,-0.917633430121704
7.5286,-0.288284594936226,-0.91756375318367
7.5287,-0.288510942712686,-0.917494022448625
7.5288,-0.288737265697048,-0.917424237926203
7.5289,-0.288963563878283,-0.917354399626044
7.529,-0.289189837245364,-0.917284507557787
7.5291,-0.28941608578727,-0.917214561731072
7.5292,-0.289642309492981,-0.917144562155543
7.5293,-0.289868508351481,-0.917074508840841
7.5294,-0.290094682351757,-0.917004401796612
7.5295,-0.290320831482801,-0.916934241032501
7.5296,-0.290546955733605,-0.916864026558155
7.5297,-0.290773055093168,-0.916793758383222
7.5298,-0.290999129550491,-0.916723436517351
7.5299,-0.291225179094578,-0.916653060970194
7.53,-0.291451203714433,-0.916582631751403
7.5301,-0.291677203399073,-0.916512148870629
7.5302,-0.291903178137507,-0.916441612337527
7.5303,-0.292129127918755,-0.916371022161753
7.5304,-0.292355052731835,-0.916300378352964
7.5305,-0.292580952565775,-0.916229680920817
7.5306,-0.292806827409599,-0.916158929874972
7.5307,-0.293032677252338,-0.916088125225089
7.5308,-0.293258502083027,-0.91601726698083
7.5309,-0.293484301890702,-0.915946355151857
7.531,-0.293710076664406,-0.915875389747834
7.5311,-0.29393582639318,-0.915804370778428
7.5312,-0.294161551066072,-0.915733298253303
7.5313,-0.294387250672134,-0.915662172182129
7.5314,-0.294612925200419,-0.915590992574573
7.5315,-0.294838574639983,-0.915519759440306
7.5316,-0.295064198979889,-0.915448472789
7.5317,-0.295289798209196,-0.915377132630327
7.5318,-0.295515372316977,-0.91530573897396
7.5319,-0.2957409212923,-0.915234291829574
7.532,-0.295966445124238,-0.915162791206846
7.5321,-0.296191943801869,-0.915091237115454
7.5322,-0.296417417314273,-0.915019629565075
7.5323,-0.296642865650534,-0.914947968565389
7.5324,-0.29686828879974,-0.914876254126078
7.5325,-0.297093686750979,-0.914804486256824
7.5326,-0.297319059493346,-0.91473266496731
7.5327,-0.297544407015938,-0.91466079026722
7.5328,-0.297769729307854,-0.914588862166241
7.5329,-0.2979950263582,-0.914516880674059
7.533,-0.298220298156081,-0.914444845800363
7.5331,-0.298445544690608,-0.914372757554842
7.5332,-0.298670765950894,-0.914300615947187
7.5333,-0.298895961926055,-0.914228420987091
7.5334,-0.299121132605214,-0.914156172684244
7.5335,-0.299346277977492,-0.914083871048342
7.5336,-0.299571398032018,-0.914011516089079
7.5337,-0.299796492757919,-0.913939107816154
7.5338,-0.300021562144331,-0.913866646239263
7.5339,-0.300246606180389,-0.913794131368106
7.534,-0.300471624855234,-0.913721563212382
7.5341,-0.30069661815801,-0.913648941781794
7.5342,-0.300921586077862,-0.913576267086043
7.5343,-0.301146528603941,-0.913503539134833
7.5344,-0.301371445725399,-0.91343075793787
7.5345,-0.301596337431395,-0.913357923504859
7.5346,-0.301821203711086,-0.913285035845508
7.5347,-0.302046044553637,-0.913212094969525
7.5348,-0.302270859948214,-0.91313910088662
7.5349,-0.302495649883984,-0.913066053606504
7.535,-0.302720414350126,-0.912992953138889
7.5351,-0.302945153335813,-0.912919799493487
7.5352,-0.303169866830226,-0.912846592680014
7.5353,-0.303394554822546,-0.912773332708185
7.5354,-0.30361921730196,-0.912700019587716
7.5355,-0.303843854257658,-0.912626653328327
7.5356,-0.304068465678834,-0.912553233939735
7.5357,-0.304293051554683,-0.912479761431661
7.5358,-0.304517611874403,-0.912406235813828
7.5359,-0.3047421466272,-0.912332657095956
7.536,-0.304966655802279,-0.91225902528777
7.5361,-0.305191139388848,-0.912185340398996
7.5362,-0.305415597376121,-0.912111602439359
7.5363,-0.305640029753315,-0.912037811418586
7.5364,-0.305864436509648,-0.911963967346408
7.5365,-0.306088817634341,-0.911890070232552
7.5366,-0.306313173116623,-0.91181612008675
7.5367,-0.306537502945722,-0.911742116918733
7.5368,-0.306761807110872,-0.911668060738235
7.5369,-0.306986085601308,-0.911593951554992
7.537,-0.307210338406268,-0.911519789378736
7.5371,-0.307434565514996,-0.911445574219206
7.5372,-0.307658766916735,-0.91137130608614
7.5373,-0.307882942600738,-0.911296984989277
7.5374,-0.308107092556255,-0.911222610938355
7.5375,-0.308331216772542,-0.911148183943119
7.5376,-0.308555315238858,-0.911073704013309
7.5377,-0.308779387944465,-0.910999171158669
7.5378,-0.309003434878629,-0.910924585388944
7.5379,-0.30922745603062,-0.91084994671388
7.538,-0.309451451389708,-0.910775255143225
7.5381,-0.309675420945167,-0.910700510686727
7.5382,-0.30989936468628,-0.910625713354134
7.5383,-0.310123282602328,-0.910550863155198
7.5384,-0.310347174682595,-0.910475960099671
7.5385,-0.310571040916371,-0.910401004197305
7.5386,-0.310794881292946,-0.910325995457854
7.5387,-0.311018695801616,-0.910250933891075
7.5388,-0.311242484431681,-0.910175819506722
7.5389,-0.311466247172441,-0.910100652314555
7.539,-0.311689984013203,-0.91002543232433
7.5391,-0.311913694943272,-0.909950159545808
7.5392,-0.312137379951962,-0.909874833988751
7.5393,-0.312361039028589,-0.909799455662921
7.5394,-0.31258467216247,-0.909724024578079
7.5395,-0.312808279342926,-0.909648540743993
7.5396,-0.313031860559283,-0.909573004170425
7.5397,-0.313255415800867,-0.909497414867145
7.5398,-0.313478945057012,-0.909421772843918
7.5399,-0.313702448317053,-0.909346078110514
7.54,-0.313925925570326,-0.909270330676704
7.5401,-0.314149376806173,-0.909194530552259
7.5402,-0.314372802013941,-0.90911867774695
7.5403,-0.314596201182974,-0.909042772270552
7.5404,-0.314819574302625,-0.90896681413284
7.5405,-0.315042921362248,-0.908890803343589
7.5406,-0.315266242351203,-0.908814739912575
7.5407,-0.315489537258848,-0.908738623849578
7.5408,-0.315712806074548,-0.908662455164377
7.5409,-0.315936048787673,-0.908586233866751
7.541,-0.31615926538759,-0.908509959966484
7.5411,-0.316382455863677,-0.908433633473356
7.5412,-0.316605620205309,-0.908357254397152
7.5413,-0.316828758401866,-0.908280822747657
7.5414,-0.317051870442736,-0.908204338534656
7.5415,-0.317274956317304,-0.908127801767937
7.5416,-0.317498016014961,-0.908051212457289
7.5417,-0.317721049525099,-0.9079745706125
7.5418,-0.317944056837119,-0.907897876243361
7.5419,-0.318167037940418,-0.907821129359664
7.542,-0.318389992824402,-0.907744329971202
7.5421,-0.318612921478477,-0.907667478087768
7.5422,-0.318835823892054,-0.907590573719158
7.5423,-0.319058700054545,-0.907513616875168
7.5424,-0.319281549955368,-0.907436607565594
7.5425,-0.319504373583944,-0.907359545800237
7.5426,-0.319727170929696,-0.907282431588894
7.5427,-0.319949941982051,-0.907205264941366
7.5428,-0.320172686730438,-0.907128045867456
7.5429,-0.320395405164288,-0.907050774376968
7.543,-0.320618097273044,-0.906973450479702
7.5431,-0.320840763046143,-0.906896074185466
7.5432,-0.321063402473026,-0.906818645504066
7.5433,-0.321286015543142,-0.906741164445308
7.5434,-0.32150860224594,-0.906663631019002
7.5435,-0.321731162570872,-0.906586045234957
7.5436,-0.321953696507396,-0.906508407102983
7.5437,-0.322176204044969,-0.906430716632893
7.5438,-0.322398685173058,-0.906352973834499
7.5439,-0.322621139881125,-0.906275178717615
7.544,-0.322843568158642,-0.906197331292057
7.5441,-0.32306596999508,-0.906119431567641
7.5442,-0.323288345379916,-0.906041479554183
7.5443,-0.323510694302629,-0.905963475261502
7.5444,-0.323733016752702,-0.905885418699418
7.5445,-0.323955312719618,-0.905807309877753
7.5446,-0.32417758219287,-0.905729148806326
7.5447,-0.324399825161949,-0.905650935494962
7.5448,-0.324622041616351,-0.905572669953482
7.5449,-0.324844231545572,-0.905494352191715
7.545,-0.325066394939119,-0.905415982219485
7.5451,-0.325288531786494,-0.905337560046619
7.5452,-0.325510642077206,-0.905259085682946
7.5453,-0.325732725800769,-0.905180559138294
7.5454,-0.325954782946695,-0.905101980422496
7.5455,-0.326176813504505,-0.905023349545382
7.5456,-0.326398817463721,-0.904944666516785
7.5457,-0.326620794813866,-0.904865931346539
7.5458,-0.32684274554447,-0.90478714404448
7.5459,-0.327064669645065,-0.904708304620441
7.546,-0.327286567105185,-0.904629413084262
7.5461,-0.327508437914366,-0.90455046944578
7.5462,-0.327730282062154,-0.904471473714834
7.5463,-0.327952099538092,-0.904392425901264
7.5464,-0.328173890331727,-0.904313326014913
7.5465,-0.328395654432611,-0.904234174065622
7.5466,-0.328617391830298,-0.904154970063237
7.5467,-0.328839102514347,-0.904075714017599
7.5468,-0.329060786474317,-0.903996405938556
7.5469,-0.329282443699774,-0.903917045835955
7.547,-0.329504074180285,-0.903837633719644
7.5471,-0.329725677905421,-0.903758169599472
7.5472,-0.329947254864757,-0.903678653485287
7.5473,-0.33016880504787,-0.903599085386943
7.5474,-0.330390328444339,-0.903519465314291
7.5475,-0.330611825043749,-0.903439793277185
7.5476,-0.330833294835688,-0.903360069285479
7.5477,-0.331054737809744,-0.903280293349028
7.5478,-0.331276153955515,-0.90320046547769
7.5479,-0.331497543262594,-0.903120585681321
7.548,-0.331718905720585,-0.90304065396978
7.5481,-0.331940241319088,-0.902960670352927
7.5482,-0.332161550047712,-0.902880634840625
7.5483,-0.332382831896066,-0.902800547442732
7.5484,-0.332604086853764,-0.902720408169114
7.5485,-0.332825314910422,-0.902640217029634
7.5486,-0.33304651605566,-0.902559974034158
7.5487,-0.333267690279102,-0.902479679192551
7.5488,-0.333488837570373,-0.902399332514681
7.5489,-0.333709957919104,-0.902318934010416
7.549,-0.333931051314926,-0.902238483689626
7.5491,-0.334152117747478,-0.902157981562182
7.5492,-0.334373157206397,-0.902077427637954
7.5493,-0.334594169681325,-0.901996821926815
7.5494,-0.334815155161911,-0.90191616443864
7.5495,-0.335036113637803,-0.901835455183302
7.5496,-0.335257045098653,-0.901754694170678
7.5497,-0.335477949534117,-0.901673881410644
7.5498,-0.335698826933855,-0.901593016913078
7.5499,-0.335919677287527,-0.90151210068786
7.55,-0.3361405005848,-0.90143113274487
7.5501,-0.336361296815342,-0.901350113093988
7.5502,-0.336582065968827,-0.901269041745097
7.5503,-0.336802808034928,-0.901187918708079
7.5504,-0.337023523003324,-0.90110674399282
7.5505,-0.337244210863698,-0.901025517609204
7.5506,-0.337464871605734,-0.900944239567119
7.5507,-0.33768550521912,-0.90086290987645
7.5508,-0.337906111693549,-0.900781528547087
7.5509,-0.338126691018713,-0.90070009558892
7.551,-0.338347243184314,-0.900618611011838
7.5511,-0.338567768180051,-0.900537074825735
7.5512,-0.33878826599563,-0.900455487040501
7.5513,-0.339008736620757,-0.900373847666031
7.5514,-0.339229180045145,-0.900292156712219
7.5515,-0.339449596258508,-0.900210414188962
7.5516,-0.339669985250563,-0.900128620106156
7.5517,-0.339890347011029,-0.9000467744737
7.5518,-0.340110681529634,-0.899964877301491
7.5519,-0.340330988796102,-0.899882928599431
7.552,-0.340551268800166,-0.89980092837742
7.5521,-0.340771521531559,-0.89971887664536
7.5522,-0.340991746980018,-0.899636773413154
7.5523,-0.341211945135283,-0.899554618690708
7.5524,-0.341432115987099,-0.899472412487924
7.5525,-0.341652259525212,-0.89939015481471
7.5526,-0.34187237573937,-0.899307845680975
7.5527,-0.34209246461933,-0.899225485096624
7.5528,-0.342312526154848,-0.899143073071567
7.5529,-0.342532560335683,-0.899060609615716
7.553,-0.342752567151598,-0.898978094738981
7.5531,-0.34297254659236,-0.898895528451276
7.5532,-0.343192498647739,-0.898812910762512
7.5533,-0.343412423307507,-0.898730241682605
7.5534,-0.343632320561439,-0.898647521221471
7.5535,-0.343852190399318,-0.898564749389025
7.5536,-0.344072032810923,-0.898481926195186
7.5537,-0.344291847786042,-0.898399051649872
7.5538,-0.344511635314462,-0.898316125763003
7.5539,-0.344731395385978,-0.898233148544499
7.554,-0.344951127990385,-0.898150120004281
7.5541,-0.34517083311748,-0.898067040152274
7.5542,-0.345390510757066,-0.8979839089984
7.5543,-0.34561016089895,-0.897900726552585
7.5544,-0.345829783532938,-0.897817492824753
7.5545,-0.346049378648845,-0.897734207824831
7.5546,-0.346268946236485,-0.897650871562748
7.5547,-0.346488486285674,-0.897567484048433
7.5548,-0.346707998786236,-0.897484045291814
7.5549,-0.346927483727995,-0.897400555302824
7.555,-0.347146941100779,-0.897317014091393
7.5551,-0.34736637089442,-0.897233421667455
7.5552,-0.347585773098752,-0.897149778040943
7.5553,-0.347805147703613,-0.897066083221793
7.5554,-0.348024494698843,-0.896982337219942
7.5555,-0.348243814074289,-0.896898540045324
7.5556,-0.348463105819795,-0.896814691707878
7.5557,-0.348682369925215,-0.896730792217544
7.5558,-0.348901606380398,-0.896646841584262
7.5559,-0.349120815175207,-0.896562839817971
7.556,-0.3493399962995,-0.896478786928615
7.5561,-0.349559149743143,-0.896394682926136
7.5562,-0.349778275495999,-0.896310527820477
7.5563,-0.34999737354794,-0.896226321621586
7.5564,-0.350216443888841,-0.896142064339407
7.5565,-0.350435486508576,-0.896057755983887
7.5566,-0.350654501397027,-0.895973396564974
7.5567,-0.350873488544076,-0.895888986092617
7.5568,-0.35109244793961,-0.895804524576768
7.5569,-0.351311379573518,-0.895720012027375
7.557,-0.351530283435693,-0.895635448454391
7.5571,-0.351749159516033,-0.89555083386777
7.5572,-0.351968007804434,-0.895466168277466
7.5573,-0.3521868282908,-0.895381451693433
7.5574,-0.352405620965036,-0.895296684125629
7.5575,-0.352624385817054,-0.895211865584007
7.5576,-0.352843122836764,-0.895126996078529
7.5577,-0.353061832014083,-0.895042075619152
7.5578,-0.353280513338928,-0.894957104215836
7.5579,-0.353499166801222,-0.894872081878543
7.558,-0.353717792390889,-0.894787008617234
7.5581,-0.353936390097858,-0.894701884441872
7.5582,-0.354154959912063,-0.894616709362422
7.5583,-0.354373501823435,-0.894531483388848
7.5584,-0.354592015821916,-0.894446206531116
7.5585,-0.354810501897445,-0.894360878799194
7.5586,-0.355028960039966,-0.894275500203048
7.5587,-0.355247390239429,-0.894190070752649
7.5588,-0.355465792485783,-0.894104590457965
7.5589,-0.355684166768984,-0.894019059328967
7.559,-0.355902513078988,-0.893933477375629
7.5591,-0.356120831405757,-0.893847844607922
7.5592,-0.356339121739255,-0.89376216103582
7.5593,-0.35655738406945,-0.893676426669297
7.5594,-0.35677561838631,-0.893590641518331
7.5595,-0.35699382467981,-0.893504805592896
7.5596,-0.357212002939928,-0.893418918902972
7.5597,-0.357430153156643,-0.893332981458537
7.5598,-0.357648275319938,-0.89324699326957
7.5599,-0.3578663694198,-0.893160954346052
7.56,-0.358084435446219,-0.893074864697965
7.5601,-0.358302473389189,-0.892988724335291
7.5602,-0.358520483238703,-0.892902533268015
7.5603,-0.358738464984764,-0.89281629150612
7.5604,-0.358956418617374,-0.892729999059592
7.5605,-0.359174344126537,-0.892643655938418
7.5606,-0.359392241502263,-0.892557262152585
7.5607,-0.359610110734566,-0.892470817712081
7.5608,-0.359827951813462,-0.892384322626896
7.5609,-0.360045764728968,-0.89229777690702
7.561,-0.360263549471105,-0.892211180562445
7.5611,-0.360481306029902,-0.892124533603162
7.5612,-0.360699034395385,-0.892037836039166
7.5613,-0.360916734557585,-0.89195108788045
7.5614,-0.361134406506539,-0.891864289137009
7.5615,-0.361352050232284,-0.89177743981884
7.5616,-0.361569665724862,-0.89169053993594
7.5617,-0.361787252974318,-0.891603589498307
7.5618,-0.362004811970698,-0.891516588515939
7.5619,-0.362222342704055,-0.891429536998838
7.562,-0.362439845164443,-0.891342434957003
7.5621,-0.362657319341919,-0.891255282400437
7.5622,-0.362874765226542,-0.891168079339144
7.5623,-0.36309218280838,-0.891080825783125
7.5624,-0.363309572077497,-0.890993521742386
7.5625,-0.363526933023966,-0.890906167226933
7.5626,-0.363744265637858,-0.890818762246774
7.5627,-0.363961569909251,-0.890731306811914
7.5628,-0.364178845828226,-0.890643800932363
7.5629,-0.364396093384863,-0.890556244618131
7.563,-0.364613312569253,-0.890468637879228
7.5631,-0.364830503371482,-0.890380980725665
7.5632,-0.365047665781646,-0.890293273167455
7.5633,-0.365264799789839,-0.89020551521461
7.5634,-0.36548190538616,-0.890117706877147
7.5635,-0.365698982560713,-0.890029848165079
7.5636,-0.365916031303604,-0.889941939088423
7.5637,-0.36613305160494,-0.889853979657196
7.5638,-0.366350043454834,-0.889765969881416
7.5639,-0.366567006843403,-0.889677909771102
7.564,-0.366783941760765,-0.889589799336274
7.5641,-0.367000848197041,-0.889501638586953
7.5642,-0.367217726142357,-0.88941342753316
7.5643,-0.367434575586841,-0.889325166184919
7.5644,-0.367651396520623,-0.889236854552253
7.5645,-0.36786818893384,-0.889148492645187
7.5646,-0.36808495281663,-0.889060080473746
7.5647,-0.368301688159132,-0.888971618047958
7.5648,-0.368518394951492,-0.888883105377848
7.5649,-0.368735073183856,-0.888794542473447
7.565,-0.368951722846376,-0.888705929344783
7.5651,-0.369168343929208,-0.888617266001886
7.5652,-0.369384936422504,-0.888528552454788
7.5653,-0.36960150031643,-0.88843978871352
7.5654,-0.369818035601144,-0.888350974788118
7.5655,-0.370034542266818,-0.888262110688611
7.5656,-0.37025102030362,-0.888173196425038
7.5657,-0.370467469701723,-0.888084232007433
7.5658,-0.370683890451304,-0.887995217445834
7.5659,-0.370900282542542,-0.887906152750277
7.566,-0.37111664596562,-0.887817037930802
7.5661,-0.371332980710725,-0.887727872997449
7.5662,-0.371549286768045,-0.887638657960257
7.5663,-0.371765564127774,-0.887549392829267
7.5664,-0.371981812780105,-0.887460077614524
7.5665,-0.37219803271524,-0.887370712326069
7.5666,-0.372414223923379,-0.887281296973946
7.5667,-0.372630386394729,-0.887191831568202
7.5668,-0.372846520119497,-0.887102316118881
7.5669,-0.373062625087895,-0.887012750636031
7.567,-0.373278701290138,-0.8869231351297
7.5671,-0.373494748716444,-0.886833469609936
7.5672,-0.373710767357036,-0.886743754086789
7.5673,-0.373926757202138,-0.886653988570309
7.5674,-0.374142718241976,-0.886564173070548
7.5675,-0.374358650466782,-0.886474307597559
7.5676,-0.374574553866791,-0.886384392161395
7.5677,-0.374790428432239,-0.88629442677211
7.5678,-0.375006274153367,-0.886204411439759
7.5679,-0.375222091020419,-0.886114346174398
7.568,-0.375437879023642,-0.886024230986084
7.5681,-0.375653638153286,-0.885934065884876
7.5682,-0.375869368399604,-0.885843850880831
7.5683,-0.376085069752854,-0.88575358598401
7.5684,-0.376300742203294,-0.885663271204473
7.5685,-0.376516385741188,-0.885572906552281
7.5686,-0.376732000356799,-0.885482492037499
7.5687,-0.376947586040401,-0.885392027670187
7.5688,-0.377163142782266,-0.88530151346041
7.5689,-0.377378670572668,-0.885210949418234
7.569,-0.377594169401886,-0.885120335553724
7.5691,-0.377809639260203,-0.885029671876949
7.5692,-0.378025080137905,-0.884938958397974
7.5693,-0.378240492025278,-0.88484819512687
7.5694,-0.378455874912616,-0.884757382073706
7.5695,-0.378671228790214,-0.884666519248551
7.5696,-0.378886553648368,-0.884575606661478
7.5697,-0.379101849477381,-0.88448464432256
7.5698,-0.379317116267558,-0.884393632241868
7.5699,-0.379532354009206,-0.884302570429477
7.57,-0.379747562692636,-0.884211458895462
7.5701,-0.379962742308162,-0.8841202976499
7.5702,-0.380177892846099,-0.884029086702867
7.5703,-0.380393014296772,-0.88393782606444
7.5704,-0.380608106650503,-0.883846515744698
7.5705,-0.380823169897618,-0.883755155753719
7.5706,-0.381038204028448,-0.883663746101586
7.5707,-0.381253209033326,-0.883572286798379
7.5708,-0.381468184902588,-0.88348077785418
7.5709,-0.381683131626574,-0.883389219279072
7.571,-0.381898049195627,-0.883297611083138
7.5711,-0.382112937600093,-0.883205953276464
7.5712,-0.382327796830322,-0.883114245869136
7.5713,-0.382542626876664,-0.883022488871239
7.5714,-0.382757427729477,-0.882930682292861
7.5715,-0.382972199379119,-0.882838826144091
7.5716,-0.383186941815953,-0.882746920435017
7.5717,-0.383401655030341,-0.88265496517573
7.5718,-0.383616339012654,-0.882562960376321
7.5719,-0.383830993753264,-0.882470906046881
7.572,-0.384045619242545,-0.882378802197502
7.5721,-0.384260215470876,-0.882286648838279
7.5722,-0.384474782428635,-0.882194445979306
7.5723,-0.38468932010621,-0.882102193630678
7.5724,-0.384903828493987,-0.882009891802492
7.5725,-0.385118307582356,-0.881917540504844
7.5726,-0.385332757361712,-0.881825139747832
7.5727,-0.385547177822451,-0.881732689541555
7.5728,-0.385761568954974,-0.881640189896113
7.5729,-0.385975930749684,-0.881547640821607
7.573,-0.386190263196988,-0.881455042328137
7.5731,-0.386404566287296,-0.881362394425805
7.5732,-0.386618840011021,-0.881269697124716
7.5733,-0.386833084358579,-0.881176950434972
7.5734,-0.387047299320387,-0.881084154366681
7.5735,-0.387261484886871,-0.880991308929945
7.5736,-0.387475641048457,-0.880898414134872
7.5737,-0.387689767795571,-0.88080546999157
7.5738,-0.387903865118647,-0.880712476510146
7.5739,-0.38811793300812,-0.880619433700711
7.574,-0.388331971454429,-0.880526341573373
7.5741,-0.388545980448014,-0.880433200138245
7.5742,-0.388759959979322,-0.880340009405437
7.5743,-0.388973910038799,-0.880246769385062
7.5744,-0.389187830616896,-0.880153480087235
7.5745,-0.38940172170407,-0.880060141522068
7.5746,-0.389615583290776,-0.879966753699678
7.5747,-0.389829415367475,-0.87987331663018
7.5748,-0.390043217924633,-0.87977983032369
7.5749,-0.390256990952715,-0.879686294790328
7.575,-0.390470734442192,-0.879592710040211
7.5751,-0.390684448383536,-0.879499076083459
7.5752,-0.390898132767226,-0.879405392930193
7.5753,-0.391111787583742,-0.879311660590532
7.5754,-0.391325412823565,-0.879217879074599
7.5755,-0.391539008477182,-0.879124048392518
7.5756,-0.391752574535082,-0.879030168554411
7.5757,-0.391966110987758,-0.878936239570404
7.5758,-0.392179617825706,-0.878842261450621
7.5759,-0.392393095039424,-0.878748234205189
7.576,-0.392606542619414,-0.878654157844235
7.5761,-0.392819960556182,-0.878560032377887
7.5762,-0.393033348840236,-0.878465857816274
7.5763,-0.393246707462088,-0.878371634169524
7.5764,-0.393460036412251,-0.878277361447769
7.5765,-0.393673335681246,-0.87818303966114
7.5766,-0.393886605259591,-0.878088668819769
7.5767,-0.39409984513781,-0.877994248933789
7.5768,-0.394313055306434,-0.877899780013333
7.5769,-0.394526235755991,-0.877805262068537
7.577,-0.394739386477017,-0.877710695109535
7.5771,-0.394952507460045,-0.877616079146465
7.5772,-0.39516559869562,-0.877521414189462
7.5773,-0.395378660174281,-0.877426700248665
7.5774,-0.395591691886577,-0.877331937334213
7.5775,-0.395804693823056,-0.877237125456247
7.5776,-0.396017665974272,-0.877142264624904
7.5777,-0.396230608330781,-0.877047354850328
7.5778,-0.396443520883142,-0.87695239614266
7.5779,-0.396656403621917,-0.876857388512044
7.578,-0.396869256537671,-0.876762331968622
7.5781,-0.397082079620973,-0.87666722652254
7.5782,-0.397294872862397,-0.876572072183943
7.5783,-0.397507636252513,-0.876476868962978
7.5784,-0.397720369781903,-0.87638161686979
7.5785,-0.397933073441149,-0.876286315914529
7.5786,-0.398145747220834,-0.876190966107342
7.5787,-0.398358391111545,-0.876095567458381
7.5788,-0.398571005103873,-0.876000119977794
7.5789,-0.398783589188415,-0.875904623675732
